Dim1,Dim2,Word,Epoch
22.894311904907227,22.21009635925293,mailbox,Epoch_10
0.9446112513542175,57.15203857421875,alien,Epoch_10
63.92123794555664,17.899513244628906,signal,Epoch_10
47.002201080322266,-27.815738677978516,rapid,Epoch_10
60.02457046508789,-12.424603462219238,monkeys,Epoch_10
-35.385963439941406,25.679222106933594,sheila,Epoch_10
30.938617706298828,-63.93274688720703,drift,Epoch_10
49.492645263671875,79.59921264648438,experts,Epoch_10
-41.18560028076172,-71.5664291381836,slaves,Epoch_10
-70.21284484863281,-69.0322265625,wives,Epoch_10
19.342418670654297,-97.94438934326172,raw,Epoch_10
-6.772482395172119,-20.04697036743164,peggy,Epoch_10
30.921899795532227,-86.1614761352539,provided,Epoch_10
30.801189422607422,18.920907974243164,matthew,Epoch_10
29.498735427856445,-96.10846710205078,drawings,Epoch_10
-94.74758911132812,-24.36580467224121,la,Epoch_10
-23.242074966430664,-53.772300720214844,cooks,Epoch_10
11.36763858795166,-21.562400817871094,boxes,Epoch_10
-23.798999786376953,0.8924539089202881,shivered,Epoch_10
25.78843879699707,27.74125862121582,thoughtfully,Epoch_10
-74.391845703125,-29.154443740844727,she,Epoch_10
-15.300046920776367,67.03765869140625,erosion,Epoch_10
62.61501693725586,-72.47865295410156,crosses,Epoch_10
-45.873451232910156,28.093202590942383,relatives,Epoch_10
49.475975036621094,6.781132221221924,puzzles,Epoch_10
60.7554931640625,44.08305358886719,escape,Epoch_10
-14.91272258758545,-70.53427124023438,lambs,Epoch_10
-24.44229507446289,-54.12653732299805,bookcase,Epoch_10
20.186492919921875,73.39065551757812,annoyed,Epoch_10
-5.711430549621582,78.0810546875,performance,Epoch_10
-30.474061965942383,-5.513209819793701,joseph,Epoch_10
20.201814651489258,-79.67485809326172,dries,Epoch_10
-27.530427932739258,47.02005386352539,feverishly,Epoch_10
-14.97346305847168,32.85741424560547,finally,Epoch_10
34.54404830932617,63.24079132080078,unknown,Epoch_10
-53.46165466308594,62.956932067871094,margo,Epoch_10
15.18068790435791,84.40093231201172,avoiding,Epoch_10
22.8725528717041,22.496042251586914,sailboat,Epoch_10
39.035400390625,-38.436973571777344,richest,Epoch_10
16.853303909301758,-9.126537322998047,kinds,Epoch_10
-22.820341110229492,61.712501525878906,veronica,Epoch_10
-23.57588005065918,-60.53001022338867,lapped,Epoch_10
-57.762367248535156,-23.23358917236328,gene,Epoch_10
-20.320987701416016,-55.43173599243164,kicked,Epoch_10
59.736412048339844,-22.123470306396484,ruffled,Epoch_10
-24.01587677001953,-39.02334213256836,hooked,Epoch_10
69.36466979980469,82.18878936767578,ezra,Epoch_10
18.10148811340332,-57.466529846191406,ram,Epoch_10
4.691054344177246,-51.347660064697266,sticky,Epoch_10
77.96761322021484,62.66733169555664,interests,Epoch_10
77.52641296386719,-8.569066047668457,boss,Epoch_10
44.24382400512695,-56.738887786865234,drops,Epoch_10
20.86082649230957,-36.82745361328125,jeff,Epoch_10
-77.38763427734375,5.515214443206787,cooing,Epoch_10
81.23974609375,-19.935861587524414,sash,Epoch_10
-41.41754913330078,-51.35350036621094,meets,Epoch_10
42.8350715637207,1.438855528831482,raccoon,Epoch_10
64.15657043457031,2.361755132675171,bundle,Epoch_10
-64.37871551513672,-37.9859504699707,pacing,Epoch_10
74.40089416503906,-67.42567443847656,breast,Epoch_10
40.6512336730957,-99.65482330322266,greet,Epoch_10
-53.334999084472656,45.69208908081055,terry,Epoch_10
-24.895212173461914,98.03115844726562,verbs,Epoch_10
60.04142761230469,-60.534996032714844,strand,Epoch_10
24.931365966796875,47.7275390625,magicians,Epoch_10
20.358549118041992,53.964942932128906,solution,Epoch_10
61.23662185668945,-1.7452244758605957,petted,Epoch_10
18.234786987304688,2.2317397594451904,eaters,Epoch_10
-23.82301902770996,0.8578311204910278,shepherd,Epoch_10
-20.223974227905273,-30.7761287689209,sand,Epoch_10
-93.31221771240234,8.740593910217285,fooled,Epoch_10
-30.438457489013672,-35.41248321533203,checked,Epoch_10
13.029584884643555,-61.620487213134766,renee,Epoch_10
-44.85978698730469,34.94528579711914,before,Epoch_10
5.637857437133789,-41.09964370727539,thinks,Epoch_10
-16.610055923461914,4.095084190368652,hopeful,Epoch_10
37.34407424926758,94.52127838134766,apply,Epoch_10
65.39805603027344,-14.081629753112793,cluttered,Epoch_10
24.754302978515625,-43.12409973144531,thumped,Epoch_10
30.335342407226562,-55.18345260620117,drugs,Epoch_10
50.3659553527832,-89.99524688720703,cranes,Epoch_10
91.66593170166016,-54.56703186035156,streamed,Epoch_10
42.88496017456055,48.128971099853516,casually,Epoch_10
-81.77360534667969,45.29052734375,thorn,Epoch_10
1.4032557010650635,71.67083740234375,arrives,Epoch_10
47.58446502685547,62.462032318115234,edison,Epoch_10
99.16273498535156,-29.80858612060547,squeak,Epoch_10
-69.67000579833984,23.450199127197266,hour,Epoch_10
69.28502655029297,-21.758914947509766,plaster,Epoch_10
13.072355270385742,-61.577880859375,runway,Epoch_10
63.65132141113281,-56.92637634277344,brainstorming,Epoch_10
69.7000503540039,66.87420654296875,instance,Epoch_10
-39.163543701171875,-6.973947525024414,shuffle,Epoch_10
66.57576751708984,15.649840354919434,finger,Epoch_10
28.087100982666016,-60.48542022705078,crafty,Epoch_10
0.5421620011329651,-46.2404670715332,logs,Epoch_10
76.4459457397461,-37.63621139526367,transports,Epoch_10
12.016284942626953,63.45230484008789,ebenezer,Epoch_10
-28.57404136657715,-58.60319137573242,whooping,Epoch_10
13.098292350769043,44.07792282104492,finest,Epoch_10
1.5812616348266602,-29.334739685058594,stunt,Epoch_10
-94.53793334960938,9.135664939880371,full,Epoch_10
15.970192909240723,90.29033660888672,awful,Epoch_10
-16.29698371887207,-74.8856430053711,lick,Epoch_10
-59.981903076171875,70.09858703613281,lars,Epoch_10
-39.15071105957031,-67.8446273803711,leaf,Epoch_10
-54.10956954956055,-71.22394561767578,lion,Epoch_10
-84.90928649902344,66.81439971923828,mornings,Epoch_10
-85.04074096679688,-19.008913040161133,laws,Epoch_10
33.92378234863281,-68.0986328125,trip,Epoch_10
49.94314193725586,77.63868713378906,elected,Epoch_10
-49.46499252319336,-28.248077392578125,pens,Epoch_10
16.289592742919922,-93.0802230834961,roof,Epoch_10
-38.13520050048828,87.749755859375,spur,Epoch_10
45.608360290527344,9.141324043273926,gossip,Epoch_10
-51.831298828125,-16.07949447631836,sighing,Epoch_10
-35.0379638671875,2.5938968658447266,sunny,Epoch_10
-23.69776153564453,23.73524284362793,recognized,Epoch_10
8.840601921081543,-2.9154152870178223,ages,Epoch_10
-22.447542190551758,47.93354797363281,anyway,Epoch_10
28.03228187561035,-68.49623107910156,drunk,Epoch_10
