Dim1,Dim2,Word,Epoch
-3.629056453704834,-49.22121810913086,mailbox,Epoch_5
-83.81854248046875,-10.439348220825195,alien,Epoch_5
-6.605611801147461,14.12791633605957,signal,Epoch_5
38.50650405883789,9.59977912902832,rapid,Epoch_5
-65.13215637207031,40.16299057006836,monkeys,Epoch_5
4.918160438537598,-68.00465393066406,sheila,Epoch_5
50.639957427978516,22.17379379272461,drift,Epoch_5
-69.82200622558594,-69.33464050292969,experts,Epoch_5
38.267757415771484,31.98983383178711,slaves,Epoch_5
29.193395614624023,94.0853500366211,wives,Epoch_5
47.39438247680664,48.47737503051758,raw,Epoch_5
-7.6899733543396,30.620452880859375,peggy,Epoch_5
84.4745864868164,-56.97705078125,provided,Epoch_5
-65.05870056152344,1.1239368915557861,matthew,Epoch_5
99.3604507446289,12.357951164245605,drawings,Epoch_5
-47.27006912231445,81.88328552246094,la,Epoch_5
24.156530380249023,80.37018585205078,cooks,Epoch_5
-3.0683953762054443,33.5897331237793,boxes,Epoch_5
9.574642181396484,-48.98402404785156,shivered,Epoch_5
-1.3854916095733643,48.94846725463867,thoughtfully,Epoch_5
-3.486454725265503,79.980712890625,she,Epoch_5
-11.080187797546387,-81.1486587524414,erosion,Epoch_5
71.72158813476562,-17.764394760131836,crosses,Epoch_5
-27.92182731628418,-60.96274185180664,relatives,Epoch_5
-16.724811553955078,3.2617011070251465,puzzles,Epoch_5
-81.68787384033203,-57.471012115478516,escape,Epoch_5
30.520639419555664,32.91716766357422,lambs,Epoch_5
4.4566264152526855,37.08041000366211,bookcase,Epoch_5
-71.86176300048828,-39.909568786621094,annoyed,Epoch_5
55.32191467285156,-49.59296417236328,performance,Epoch_5
-28.59473991394043,23.404685974121094,joseph,Epoch_5
80.39161682128906,28.30069923400879,dries,Epoch_5
1.2753914594650269,-56.66841506958008,feverishly,Epoch_5
-52.45258712768555,5.9685282707214355,finally,Epoch_5
-89.76701354980469,-26.75383949279785,unknown,Epoch_5
19.617534637451172,-85.02420806884766,margo,Epoch_5
-98.2172622680664,-34.49395751953125,avoiding,Epoch_5
-3.5677788257598877,-49.18376922607422,sailboat,Epoch_5
30.20787811279297,-7.850471019744873,richest,Epoch_5
-43.74493408203125,43.09376525878906,kinds,Epoch_5
12.687247276306152,-64.38284301757812,veronica,Epoch_5
36.515403747558594,8.711029052734375,lapped,Epoch_5
-65.47968292236328,31.167661666870117,gene,Epoch_5
15.441659927368164,54.15364456176758,kicked,Epoch_5
12.437439918518066,-17.090539932250977,ruffled,Epoch_5
24.283260345458984,80.92874908447266,hooked,Epoch_5
3.893061876296997,-70.1650619506836,ezra,Epoch_5
34.18509292602539,0.5774905681610107,ram,Epoch_5
59.43687057495117,57.459720611572266,sticky,Epoch_5
-39.16969299316406,-64.98471069335938,interests,Epoch_5
-55.722007751464844,46.532920837402344,boss,Epoch_5
72.08212280273438,-0.7230585813522339,drops,Epoch_5
12.134769439697266,75.5132827758789,jeff,Epoch_5
-42.268882751464844,27.414073944091797,cooing,Epoch_5
-58.75402069091797,48.5462646484375,sash,Epoch_5
-7.597738742828369,56.539520263671875,meets,Epoch_5
-10.8104248046875,-58.913848876953125,raccoon,Epoch_5
-16.600069046020508,-1.2691596746444702,bundle,Epoch_5
-27.313486099243164,30.108686447143555,pacing,Epoch_5
92.70941925048828,-44.25590515136719,breast,Epoch_5
80.19914245605469,-33.057647705078125,greet,Epoch_5
27.021869659423828,-58.470916748046875,terry,Epoch_5
47.329681396484375,-30.39979362487793,verbs,Epoch_5
87.75770568847656,-28.62888526916504,strand,Epoch_5
-41.44538879394531,-17.081256866455078,magicians,Epoch_5
-37.21500778198242,-4.793421745300293,solution,Epoch_5
-61.46355438232422,22.113126754760742,petted,Epoch_5
-88.21119689941406,36.60169219970703,eaters,Epoch_5
9.444994926452637,-48.76925277709961,shepherd,Epoch_5
37.94385528564453,43.4520263671875,sand,Epoch_5
-28.24357795715332,78.66915893554688,fooled,Epoch_5
22.06195831298828,38.30169677734375,checked,Epoch_5
23.802743911743164,-36.56605911254883,renee,Epoch_5
19.655048370361328,-55.812686920166016,before,Epoch_5
46.11528015136719,58.13808059692383,thinks,Epoch_5
-2.21360182762146,15.886689186096191,hopeful,Epoch_5
-55.926692962646484,-53.046268463134766,apply,Epoch_5
45.73135757446289,-15.815049171447754,cluttered,Epoch_5
21.206159591674805,24.75444221496582,thumped,Epoch_5
79.73699951171875,1.9678386449813843,drugs,Epoch_5
93.56522369384766,9.436059951782227,cranes,Epoch_5
79.65204620361328,-22.155141830444336,streamed,Epoch_5
-40.329463958740234,6.43826150894165,casually,Epoch_5
44.75661087036133,-74.96652221679688,thorn,Epoch_5
-22.06892967224121,-101.64845275878906,arrives,Epoch_5
-80.81021881103516,-13.961197853088379,edison,Epoch_5
63.55961608886719,49.55545425415039,squeak,Epoch_5
-12.368509292602539,-103.74537658691406,hour,Epoch_5
54.79513931274414,-28.64788246154785,plaster,Epoch_5
34.00843811035156,-16.1359806060791,runway,Epoch_5
74.47249603271484,-38.61894989013672,brainstorming,Epoch_5
-59.697486877441406,-28.131179809570312,instance,Epoch_5
18.9515323638916,-31.163253784179688,shuffle,Epoch_5
-3.637925148010254,11.339574813842773,finger,Epoch_5
60.061580657958984,-47.303924560546875,crafty,Epoch_5
-0.0887618139386177,40.96261978149414,logs,Epoch_5
80.50519561767578,-49.803611755371094,transports,Epoch_5
-70.53189849853516,-33.162899017333984,ebenezer,Epoch_5
14.218995094299316,27.996374130249023,whooping,Epoch_5
-83.79360961914062,-3.8941872119903564,finest,Epoch_5
36.424537658691406,24.39984893798828,stunt,Epoch_5
-26.53460121154785,79.31307983398438,full,Epoch_5
-90.66034698486328,-55.96562576293945,awful,Epoch_5
26.98748207092285,23.091787338256836,lick,Epoch_5
